System call,Windows NT (SP6),Windows 2000 (SP2),Windows 2000 (SP4),Windows XP (SP0),Windows XP (SP1),Windows XP (SP2),Windows XP (SP3),Windows Server 2003 (SP0),Windows Server 2003 (SP1),Windows Server 2003 (SP2),Windows Server 2003 (R2),Windows Server 2003 (R2 SP2),Windows Vista (SP0),Windows Vista (SP1),Windows Vista (SP2),Windows Server 2008 (SP0),Windows Server 2008 (SP2),Windows 7 (SP0),Windows 7 (SP1),Windows 8 (8.0),Windows 8 (8.1),Windows 10 (1507),Windows 10 (1511),Windows 10 (1607),Windows 10 (1703),Windows 10 (1709),Windows 10 (1803),Windows 10 (1809),Windows 10 (1903),Windows 10 (1909),Windows 10 (2004),Windows 10 (20H2)
NtGdiAddFontMemResourceEx,,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1138,0x113a,0x113b,0x113d,0x113e,0x10fb,0x10fc,0x10fc,0x10fc,0x10fc,0x10fc,0x113e,0x113e
NtGdiAddFontResourceW,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x1002,0x113a,0x113c,0x113d,0x113f,0x1140,0x10fd,0x10fe,0x10fe,0x10fe,0x10fe,0x10fe,0x113f,0x113f
NtGdiAddInitialFonts,,,,,,,,,,,,,,,,,,,,,,,,,0x13a5,0x13bf,0x13d1,0x13db,0x13de,0x13de,0x1140,0x1140
NtGdiAddRemoteFontToDC,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1003,0x1139,0x113b,0x113c,0x113e,0x113f,0x10fc,0x10fd,0x10fd,0x10fd,0x10fd,0x10fd,0x1141,0x1141
NtGdiAddRemoteMMInstanceToDC,,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1006,0x1136,0x1138,0x1139,0x113b,0x113c,0x10f9,0x10fa,0x10fa,0x10fa,0x10fa,0x10fa,0x1142,0x1142
NtGdiAlphaBlend,,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1135,0x1137,0x1138,0x113a,0x113b,0x10f8,0x10f9,0x10f9,0x10f9,0x10f9,0x10f9,0x1143,0x1143
NtGdiAngleArc,0x1004,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1008,0x1134,0x1136,0x1137,0x1139,0x113a,0x10f7,0x10f8,0x10f8,0x10f8,0x10f8,0x10f8,0x1144,0x1144
NtGdiAnyLinkedFonts,,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1009,0x1133,0x1135,0x1136,0x1138,0x1139,0x10f6,0x10f7,0x10f7,0x10f7,0x10f7,0x10f7,0x1145,0x1145
NtGdiArcInternal,0x1005,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x100b,0x1131,0x1133,0x1134,0x1136,0x1137,0x10f4,0x10f5,0x10f5,0x10f5,0x10f5,0x10f5,0x1146,0x1146
NtGdiBRUSHOBJ_DeleteRbrush,,,,0x1297,0x1298,0x1298,0x1298,0x1294,0x1294,0x1294,0x1294,0x1294,0x12b9,0x12b9,0x12b9,0x12b9,0x12b9,0x12d9,0x12d9,0x1301,0x130a,0x1316,0x1317,0x131d,0x12de,0x12e7,0x12f1,0x12f2,0x12f5,0x12f5,0x114a,0x114a
NtGdiBRUSHOBJ_hGetColorTransform,,0x1265,0x1265,0x127c,0x127d,0x127d,0x127d,0x1279,0x1279,0x1279,0x1279,0x1279,0x129e,0x129e,0x129e,0x129e,0x129e,0x12be,0x12be,0x12e3,0x12ec,0x12f8,0x12f9,0x12ff,0x12c0,0x12c9,0x12d3,0x12d4,0x12d7,0x12d7,0x114b,0x114b
NtGdiBRUSHOBJ_pvAllocRbrush,,0x1263,0x1263,0x127a,0x127b,0x127b,0x127b,0x1277,0x1277,0x1277,0x1277,0x1277,0x129c,0x129c,0x129c,0x129c,0x129c,0x12bc,0x12bc,0x12e5,0x12ee,0x12fa,0x12fb,0x1301,0x12c2,0x12cb,0x12d5,0x12d6,0x12d9,0x12d9,0x114c,0x114c
NtGdiBRUSHOBJ_pvGetRbrush,,0x1264,0x1264,0x127b,0x127c,0x127c,0x127c,0x1278,0x1278,0x1278,0x1278,0x1278,0x129d,0x129d,0x129d,0x129d,0x129d,0x12bd,0x12bd,0x12e4,0x12ed,0x12f9,0x12fa,0x1300,0x12c1,0x12ca,0x12d4,0x12d5,0x12d8,0x12d8,0x114d,0x114d
NtGdiBRUSHOBJ_ulGetBrushColor,,0x1262,0x1262,0x1279,0x127a,0x127a,0x127a,0x1276,0x1276,0x1276,0x1276,0x1276,0x129b,0x129b,0x129b,0x129b,0x129b,0x12bb,0x12bb,0x12e6,0x12ef,0x12fb,0x12fc,0x1302,0x12c3,0x12cc,0x12d6,0x12d7,0x12da,0x12da,0x114e,0x114e
NtGdiBeginGdiRendering,,,,,,,,,,,,,,,,,,0x100c,0x100c,0x1130,0x1132,0x1133,0x1135,0x1136,0x10f3,0x10f4,0x10f4,0x10f4,0x10f4,0x10f4,0x1147,0x1147
NtGdiBeginPath,0x1006,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100c,0x100d,0x100d,0x112f,0x1131,0x1132,0x1134,0x1135,0x10f2,0x10f3,0x10f3,0x10f3,0x10f3,0x10f3,0x1148,0x1148
NtGdiBitBlt,0x1007,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100e,0x100e,0x112e,0x1130,0x1131,0x1133,0x1134,0x10f1,0x10f2,0x10f2,0x10f2,0x10f2,0x10f2,0x1149,0x1149
NtGdiCLIPOBJ_bEnum,,0x125c,0x125c,0x1273,0x1274,0x1274,0x1274,0x1270,0x1270,0x1270,0x1270,0x1270,0x1295,0x1295,0x1295,0x1295,0x1295,0x12b5,0x12b5,0x12e2,0x12eb,0x12f7,0x12f8,0x12fe,0x12bf,0x12c8,0x12d2,0x12d3,0x12d6,0x12d6,0x1154,0x1154
NtGdiCLIPOBJ_cEnumStart,,0x125d,0x125d,0x1274,0x1275,0x1275,0x1275,0x1271,0x1271,0x1271,0x1271,0x1271,0x1296,0x1296,0x1296,0x1296,0x1296,0x12b6,0x12b6,0x12e1,0x12ea,0x12f6,0x12f7,0x12fd,0x12be,0x12c7,0x12d1,0x12d2,0x12d5,0x12d5,0x1155,0x1155
NtGdiCLIPOBJ_ppoGetPath,,0x125e,0x125e,0x1275,0x1276,0x1276,0x1276,0x1272,0x1272,0x1272,0x1272,0x1272,0x1297,0x1297,0x1297,0x1297,0x1297,0x12b7,0x12b7,0x12e0,0x12e9,0x12f5,0x12f6,0x12fc,0x12bd,0x12c6,0x12d0,0x12d1,0x12d4,0x12d4,0x1156,0x1156
NtGdiCancelDC,0x1008,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100f,0x100f,0x112d,0x112f,0x1130,0x1132,0x1133,0x10f0,0x10f1,0x10f1,0x10f1,0x10f1,0x10f1,0x114f,0x114f
NtGdiChangeGhostFont,,,,0x10d5,0x10d5,0x10d5,0x10d5,0x10d4,0x10d4,0x10d4,0x10d4,0x10d4,0x10dd,0x10dd,0x10dd,0x10dd,0x10dd,0x10df,0x10df,0x105b,0x105c,0x105d,0x105d,0x105d,0x1064,0x1065,0x1065,0x1065,0x1065,0x1065,0x1150,0x1150
NtGdiCheckBitmapBits,,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x1010,0x1010,0x112c,0x112e,0x112f,0x1131,0x1132,0x10ef,0x10f0,0x10f0,0x10f0,0x10f0,0x10f0,0x1151,0x1151
NtGdiClearBitmapAttributes,,,,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1012,0x1012,0x112a,0x112c,0x112d,0x112f,0x1130,0x10ed,0x10ee,0x10ee,0x10ee,0x10ee,0x10ee,0x1152,0x1152
NtGdiClearBrushAttributes,,,,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1013,0x1013,0x1129,0x112b,0x112c,0x112e,0x112f,0x10ec,0x10ed,0x10ed,0x10ed,0x10ed,0x10ed,0x1153,0x1153
NtGdiCloseFigure,0x1009,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x1011,0x1011,0x112b,0x112d,0x112e,0x1130,0x1131,0x10ee,0x10ef,0x10ef,0x10ef,0x10ef,0x10ef,0x1157,0x1157
NtGdiColorCorrectPalette,,0x1011,0x1011,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1014,0x1014,0x1128,0x112a,0x112b,0x112d,0x112e,0x10eb,0x10ec,0x10ec,0x10ec,0x10ec,0x10ec,0x1158,0x1158
NtGdiCombineRgn,0x100a,0x1012,0x1012,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1014,0x1015,0x1015,0x1127,0x1129,0x112a,0x112c,0x112d,0x10ea,0x10eb,0x10eb,0x10eb,0x10eb,0x10eb,0x142f,0x142f
NtGdiCombineTransform,0x100b,0x1013,0x1013,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1015,0x1016,0x1016,0x1126,0x1128,0x1129,0x112b,0x112c,0x10e9,0x10ea,0x10ea,0x10ea,0x10ea,0x10ea,0x1159,0x1159
NtGdiComputeXformCoefficients,0x100c,0x1014,0x1014,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1017,0x1017,0x1125,0x1127,0x1128,0x112a,0x112b,0x10e8,0x10e9,0x10e9,0x10e9,0x10e9,0x10e9,0x115a,0x115a
NtGdiConfigureOPMProtectedOutput,,,,,,,,,,,,,0x1017,0x1017,0x1017,0x1017,0x1017,0x1018,0x1018,0x1124,0x1126,0x1127,0x1129,0x112a,0x10e7,0x10e8,0x10e8,0x10e8,0x10e8,0x10e8,0x1430,0x1430
NtGdiConsoleTextOut,0x100d,0x1015,0x1015,0x1017,0x1017,0x1017,0x1017,0x1017,0x1017,0x1017,0x1017,0x1017,0x1018,0x1018,0x1018,0x1018,0x1018,,,,,,,,,,,,,,,
NtGdiConvertMetafileRect,0x100e,0x1016,0x1016,0x1018,0x1018,0x1018,0x1018,0x1018,0x1018,0x1018,0x1018,0x1018,0x1019,0x1019,0x1019,0x1019,0x1019,0x1019,0x1019,0x1123,0x1125,0x1126,0x1128,0x1129,0x10e6,0x10e7,0x10e7,0x10e7,0x10e7,0x10e7,0x115b,0x115b
NtGdiCreateBitmap,0x100f,0x1017,0x1017,0x1019,0x1019,0x1019,0x1019,0x1019,0x1019,0x1019,0x1019,0x1019,0x101a,0x101a,0x101a,0x101a,0x101a,0x101a,0x101a,0x1122,0x1124,0x1125,0x1127,0x1128,0x10e5,0x10e6,0x10e6,0x10e6,0x10e6,0x10e6,0x115c,0x115c
NtGdiCreateBitmapFromDxSurface,,,,,,,,,,,,,,,,,,0x101b,0x101b,0x1121,0x1123,0x1124,0x1126,0x1127,0x10e4,0x10e5,0x10e5,0x10e5,0x10e5,0x10e5,0x115d,0x115d
NtGdiCreateBitmapFromDxSurface2,,,,,,,,,,,,,,,,,,,,0x1120,0x1122,0x1123,0x1125,0x1126,0x10e3,0x10e4,0x10e4,0x10e4,0x10e4,0x10e4,0x115e,0x115e
NtGdiCreateClientObj,0x1010,0x1018,0x1018,0x101a,0x101a,0x101a,0x101a,0x101a,0x101a,0x101a,0x101a,0x101a,0x101b,0x101b,0x101b,0x101b,0x101b,0x101c,0x101c,0x111f,0x1121,0x1122,0x1124,0x1125,0x10e2,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3,0x115f,0x115f
NtGdiCreateColorSpace,,0x1019,0x1019,0x101b,0x101b,0x101b,0x101b,0x101b,0x101b,0x101b,0x101b,0x101b,0x101c,0x101c,0x101c,0x101c,0x101c,0x101d,0x101d,0x111e,0x1120,0x1121,0x1123,0x1124,0x10e1,0x10e2,0x10e2,0x10e2,0x10e2,0x10e2,0x1160,0x1160
NtGdiCreateColorTransform,,0x101a,0x101a,0x101c,0x101c,0x101c,0x101c,0x101c,0x101c,0x101c,0x101c,0x101c,0x101d,0x101d,0x101d,0x101d,0x101d,0x101e,0x101e,0x111d,0x111f,0x1120,0x1122,0x1123,0x10e0,0x10e1,0x10e1,0x10e1,0x10e1,0x10e1,0x1161,0x1161
NtGdiCreateCompatibleBitmap,0x1011,0x101b,0x101b,0x101d,0x101d,0x101d,0x101d,0x101d,0x101d,0x101d,0x101d,0x101d,0x101e,0x101e,0x101e,0x101e,0x101e,0x101f,0x101f,0x111c,0x111e,0x111f,0x1121,0x1122,0x10df,0x10e0,0x10e0,0x10e0,0x10e0,0x10e0,0x1162,0x1162
NtGdiCreateCompatibleDC,0x1012,0x101c,0x101c,0x101e,0x101e,0x101e,0x101e,0x101e,0x101e,0x101e,0x101e,0x101e,0x101f,0x101f,0x101f,0x101f,0x101f,0x1020,0x1020,0x111b,0x111d,0x111e,0x1120,0x1121,0x10de,0x10df,0x10df,0x10df,0x10df,0x10df,0x1163,0x1163
NtGdiCreateDIBBrush,0x1013,0x101d,0x101d,0x101f,0x101f,0x101f,0x101f,0x101f,0x101f,0x101f,0x101f,0x101f,0x1020,0x1020,0x1020,0x1020,0x1020,0x1021,0x1021,0x111a,0x111c,0x111d,0x111f,0x1120,0x10dd,0x10de,0x10de,0x10de,0x10de,0x10de,0x1164,0x1164
NtGdiCreateDIBSection,0x1015,0x101f,0x101f,0x1021,0x1021,0x1021,0x1021,0x1021,0x1021,0x1021,0x1021,0x1021,0x1022,0x1022,0x1022,0x1022,0x1022,0x1023,0x1023,0x1118,0x111a,0x111b,0x111d,0x111e,0x10db,0x10dc,0x10dc,0x10dc,0x10dc,0x10dc,0x1166,0x1166
NtGdiCreateDIBitmapInternal,0x1014,0x101e,0x101e,0x1020,0x1020,0x1020,0x1020,0x1020,0x1020,0x1020,0x1020,0x1020,0x1021,0x1021,0x1021,0x1021,0x1021,0x1022,0x1022,0x1119,0x111b,0x111c,0x111e,0x111f,0x10dc,0x10dd,0x10dd,0x10dd,0x10dd,0x10dd,0x1165,0x1165
NtGdiCreateEllipticRgn,0x1016,0x1020,0x1020,0x1022,0x1022,0x1022,0x1022,0x1022,0x1022,0x1022,0x1022,0x1022,0x1023,0x1023,0x1023,0x1023,0x1023,0x1024,0x1024,0x1116,0x1118,0x1119,0x111b,0x111c,0x10d9,0x10da,0x10da,0x10da,0x10da,0x10da,0x1167,0x1167
NtGdiCreateHalftonePalette,0x1017,0x1021,0x1021,0x1023,0x1023,0x1023,0x1023,0x1023,0x1023,0x1023,0x1023,0x1023,0x1024,0x1024,0x1024,0x1024,0x1024,0x1025,0x1025,0x1115,0x1117,0x1118,0x111a,0x111b,0x10d8,0x10d9,0x10d9,0x10d9,0x10d9,0x10d9,0x1168,0x1168
NtGdiCreateHatchBrushInternal,0x1018,0x1022,0x1022,0x1024,0x1024,0x1024,0x1024,0x1024,0x1024,0x1024,0x1024,0x1024,0x1025,0x1025,0x1025,0x1025,0x1025,0x1026,0x1026,0x1114,0x1116,0x1117,0x1119,0x111a,0x10d7,0x10d8,0x10d8,0x10d8,0x10d8,0x10d8,0x1169,0x1169
NtGdiCreateMetafileDC,0x1019,0x1023,0x1023,0x1025,0x1025,0x1025,0x1025,0x1025,0x1025,0x1025,0x1025,0x1025,0x1026,0x1026,0x1026,0x1026,0x1026,0x1027,0x1027,0x1113,0x1115,0x1116,0x1118,0x1119,0x10d6,0x10d7,0x10d7,0x10d7,0x10d7,0x10d7,0x116a,0x116a
NtGdiCreateOPMProtectedOutput,,,,,,,,,,,,,,,,,,,,,,,,0x1118,0x10d5,0x10d6,0x10d6,0x10d6,0x10d6,0x10d6,0x14c9,0x14c9
NtGdiCreateOPMProtectedOutputs,,,,,,,,,,,,,0x1027,0x1027,0x1027,0x1027,0x1027,0x1028,0x1028,0x1112,0x1114,0x1115,0x1117,0x1117,0x10d4,0x10d5,0x10d5,0x10d5,0x10d5,0x10d5,0x14ca,0x14ca
NtGdiCreatePaletteInternal,0x101a,0x1024,0x1024,0x1026,0x1026,0x1026,0x1026,0x1026,0x1026,0x1026,0x1026,0x1026,0x1028,0x1028,0x1028,0x1028,0x1028,0x1029,0x1029,0x1111,0x1113,0x1114,0x1116,0x1116,0x10d3,0x10d4,0x10d4,0x10d4,0x10d4,0x10d4,0x116b,0x116b
NtGdiCreatePatternBrushInternal,0x101b,0x1025,0x1025,0x1027,0x1027,0x1027,0x1027,0x1027,0x1027,0x1027,0x1027,0x1027,0x1029,0x1029,0x1029,0x1029,0x1029,0x102a,0x102a,0x1110,0x1112,0x1113,0x1115,0x1115,0x10d2,0x10d3,0x10d3,0x10d3,0x10d3,0x10d3,0x116c,0x116c
NtGdiCreatePen,0x101c,0x1026,0x1026,0x1028,0x1028,0x1028,0x1028,0x1028,0x1028,0x1028,0x1028,0x1028,0x102a,0x102a,0x102a,0x102a,0x102a,0x102b,0x102b,0x110f,0x1111,0x1112,0x1114,0x1114,0x10d1,0x10d2,0x10d2,0x10d2,0x10d2,0x10d2,0x116d,0x116d
NtGdiCreateRectRgn,0x101d,0x1027,0x1027,0x1029,0x1029,0x1029,0x1029,0x1029,0x1029,0x1029,0x1029,0x1029,0x102b,0x102b,0x102b,0x102b,0x102b,0x102c,0x102c,0x110e,0x1110,0x1111,0x1113,0x1113,0x10d0,0x10d1,0x10d1,0x10d1,0x10d1,0x10d1,0x1431,0x1431
NtGdiCreateRoundRectRgn,0x101e,0x1028,0x1028,0x102a,0x102a,0x102a,0x102a,0x102a,0x102a,0x102a,0x102a,0x102a,0x102c,0x102c,0x102c,0x102c,0x102c,0x102d,0x102d,0x110d,0x110f,0x1110,0x1112,0x1112,0x10cf,0x10d0,0x10d0,0x10d0,0x10d0,0x10d0,0x116e,0x116e
NtGdiCreateServerMetaFile,0x101f,0x1029,0x1029,0x102b,0x102b,0x102b,0x102b,0x102b,0x102b,0x102b,0x102b,0x102b,0x102d,0x102d,0x102d,0x102d,0x102d,0x102e,0x102e,0x110c,0x110e,0x110f,0x1111,0x1111,0x10ce,0x10cf,0x10cf,0x10cf,0x10cf,0x10cf,0x116f,0x116f
NtGdiCreateSessionMappedDIBSection,,,,,,,,,,,,,,,,,,,,0x1117,0x1119,0x111a,0x111c,0x111d,0x10da,0x10db,0x10db,0x10db,0x10db,0x10db,0x1170,0x1170
NtGdiCreateSolidBrush,0x1020,0x102a,0x102a,0x102c,0x102c,0x102c,0x102c,0x102c,0x102c,0x102c,0x102c,0x102c,0x102e,0x102e,0x102e,0x102e,0x102e,0x102f,0x102f,0x110b,0x110d,0x110e,0x1110,0x1110,0x10cd,0x10ce,0x10ce,0x10ce,0x10ce,0x10ce,0x1171,0x1171
NtGdiD3dContextCreate,0x1021,0x102b,0x102b,0x102d,0x102d,0x102d,0x102d,0x102d,0x102d,0x102d,0x102d,0x102d,0x102f,0x102f,0x102f,0x102f,0x102f,0x1030,0x1030,,,,,,,,,,,,,
NtGdiD3dContextDestroy,0x1022,0x102c,0x102c,0x102e,0x102e,0x102e,0x102e,0x102e,0x102e,0x102e,0x102e,0x102e,0x1030,0x1030,0x1030,0x1030,0x1030,0x1031,0x1031,,,,,,,,,,,,,
NtGdiD3dContextDestroyAll,0x1023,0x102d,0x102d,0x102f,0x102f,0x102f,0x102f,0x102f,0x102f,0x102f,0x102f,0x102f,0x1031,0x1031,0x1031,0x1031,0x1031,0x1032,0x1032,,,,,,,,,,,,,
NtGdiD3dDrawPrimitives2,,0x102f,0x102f,0x1031,0x1031,0x1031,0x1031,0x1031,0x1031,0x1031,0x1031,0x1031,0x1033,0x1033,0x1033,0x1033,0x1033,0x1034,0x1034,,,,,,,,,,,,,
NtGdiD3dExecute,0x1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dExecuteClipped,0x1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dGetState,0x1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dLightSet,0x1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMaterialCreate,0x1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMaterialDestroy,0x1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMaterialGetData,0x1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMaterialSetData,0x1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMatrixCreate,0x102d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMatrixDestroy,0x102e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMatrixGetData,0x1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dMatrixSetData,0x102f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dRenderPrimitive,0x1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dRenderState,0x1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dSceneCapture,0x1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dSetViewportData,0x1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dTextureCreate,0x1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dTextureDestroy,0x102a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dTextureGetSurf,0x102c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dTextureSwap,0x102b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGdiD3dValidateTextureStageState,,0x102e,0x102e,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1032,0x1032,0x1032,0x1032,0x1032,0x1033,0x1033,,,,,,,,,,,,,
NtGdiDDCCIGetCapabilitiesString,,,,,,,,,,,,,0x1300,0x1300,0x1300,0x1300,0x1300,0x132c,0x132c,0x136f,0x1381,0x13ba,0x13bc,0x13c9,0x139a,0x13b4,0x13c6,0x13d0,0x13d3,0x13d3,0x1043,0x1043
NtGdiDDCCIGetCapabilitiesStringLength,,,,,,,,,,,,,0x12ff,0x12ff,0x12ff,0x12ff,0x12ff,0x132b,0x132b,0x1370,0x1382,0x13bb,0x13bd,0x13ca,0x139b,0x13b5,0x13c7,0x13d1,0x13d4,0x13d4,0x1044,0x1044
NtGdiDDCCIGetTimingReport,,,,,,,,,,,,,0x1301,0x1301,0x1301,0x1301,0x1301,0x132d,0x132d,0x136e,0x1380,0x13b9,0x13bb,0x13c8,0x1399,0x13b3,0x13c5,0x13cf,0x13d2,0x13d2,0x1045,0x1045
NtGdiDDCCIGetVCPFeature,,,,,,,,,,,,,0x12fc,0x12fc,0x12fc,0x12fc,0x12fc,0x1328,0x1328,0x1373,0x1385,0x13be,0x13c0,0x13cd,0x139e,0x13b8,0x13ca,0x13d4,0x13d7,0x13d7,0x1046,0x1046
NtGdiDDCCISaveCurrentSettings,,,,,,,,,,,,,0x12fe,0x12fe,0x12fe,0x12fe,0x12fe,0x132a,0x132a,0x1371,0x1383,0x13bc,0x13be,0x13cb,0x139c,0x13b6,0x13c8,0x13d2,0x13d5,0x13d5,0x1047,0x1047
NtGdiDDCCISetVCPFeature,,,,,,,,,,,,,0x12fd,0x12fd,0x12fd,0x12fd,0x12fd,0x1329,0x1329,0x1372,0x1384,0x13bd,0x13bf,0x13cc,0x139d,0x13b7,0x13c9,0x13d3,0x13d6,0x13d6,0x1048,0x1048
NtGdiDdAddAttachedSurface,,0x1031,0x1031,0x1033,0x1033,0x1033,0x1033,0x1033,0x1033,0x1033,0x1033,0x1033,0x1035,0x1035,0x1035,0x1035,0x1035,0x1036,0x1036,,,,,,,,,,,,,
NtGdiDdAlphaBlt,,0x1032,0x1032,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1034,0x1036,0x1036,0x1036,0x1036,0x1036,0x1037,0x1037,,,,,,,,,,,,,
NtGdiDdAttachSurface,,0x1033,0x1033,0x1035,0x1035,0x1035,0x1035,0x1035,0x1035,0x1035,0x1035,0x1035,0x1037,0x1037,0x1037,0x1037,0x1037,0x1038,0x1038,,,,,,,,,,,,,
NtGdiDdBeginMoCompFrame,,0x1034,0x1034,0x1036,0x1036,0x1036,0x1036,0x1036,0x1036,0x1036,0x1036,0x1036,0x1038,0x1038,0x1038,0x1038,0x1038,0x1039,0x1039,,,,,,,,,,,,,
NtGdiDdBlt,0x1038,0x1035,0x1035,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1039,0x1039,0x1039,0x1039,0x1039,0x103a,0x103a,,,,,,,,,,,,,
NtGdiDdCanCreateD3DBuffer,,0x1037,0x1037,0x1039,0x1039,0x1039,0x1039,0x1039,0x1039,0x1039,0x1039,0x1039,0x103b,0x103b,0x103b,0x103b,0x103b,0x103c,0x103c,,,,,,,,,,,,,
NtGdiDdCanCreateSurface,0x1039,0x1036,0x1036,0x1038,0x1038,0x1038,0x1038,0x1038,0x1038,0x1038,0x1038,0x1038,0x103a,0x103a,0x103a,0x103a,0x103a,0x103b,0x103b,,,,,,,,,,,,,
NtGdiDdColorControl,,0x1038,0x1038,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x103c,0x103c,0x103c,0x103c,0x103c,0x103d,0x103d,,,,,,,,,,,,,
NtGdiDdCreateD3DBuffer,,0x103b,0x103b,0x103d,0x103d,0x103d,0x103d,0x103d,0x103d,0x103d,0x103d,0x103d,0x103f,0x103f,0x103f,0x103f,0x103f,0x1040,0x1040,,,,,,,,,,,,,
NtGdiDdCreateDirectDrawObject,0x103a,0x1039,0x1039,0x103b,0x103b,0x103b,0x103b,0x103b,0x103b,0x103b,0x103b,0x103b,0x103d,0x103d,0x103d,0x103d,0x103d,0x103e,0x103e,,,,,,,,,,,,,
